"","response","workerID","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"2120",0.81,42,"cheese","food","rightpredicate1","round",0.19,"shape"
"2121",0.04,42,"chair","furniture","rightpredicate1","old",0.96,"age"
"2122",0.15,42,"carrot","food","rightpredicate1","short",0.85,"size"
"2123",0.83,42,"tomato","food","rightpredicate1","green",0.17,"color"
"2124",0.11,42,"tomato","food","rightpredicate1","round",0.89,"shape"
"2125",0.06,42,"apple","food","rightpredicate1","square",0.94,"shape"
"2126",0.14,42,"carrot","food","rightpredicate1","purple",0.86,"color"
"2127",0.09,42,"cheese","food","rightpredicate1","hard",0.91,"texture"
"2128",0.78,42,"apple","food","rightpredicate1","new",0.22,"age"
"2129",0.49,42,"couch","furniture","rightpredicate1","hard",0.51,"texture"
"2130",0.69,42,"tomato","food","rightpredicate1","blue",0.31,"color"
"2131",0.79,42,"carrot","food","rightpredicate1","rotten",0.21,"age"
"2132",0.83,42,"apple","food","rightpredicate1","fresh",0.17,"age"
"2133",1,43,"carrot","food","rightpredicate1","rotten",0,"age"
"2134",0,43,"cheese","food","rightpredicate1","round",1,"shape"
"2135",0.99,43,"chair","furniture","rightpredicate1","square",0.01,"shape"
"2136",0.96,43,"desk","furniture","rightpredicate1","small",0.04,"size"
"2137",0.96,43,"TV","furniture","rightpredicate1","square",0.04,"shape"
"2138",0.97,43,"apple","food","rightpredicate1","hard",0.03,"texture"
"2139",0.97,43,"cheese","food","rightpredicate1","purple",0.03,"color"
"2140",0.02,43,"chair","furniture","rightpredicate1","green",0.98,"color"
"2141",0.04,43,"carrot","food","rightpredicate1","small",0.96,"size"
"2142",0.03,43,"fan","furniture","rightpredicate1","broken",0.97,"quality"
"2143",0.96,43,"banana","food","rightpredicate1","purple",0.04,"color"
"2144",0.04,43,"couch","furniture","rightpredicate1","smooth",0.96,"texture"
"2145",0.98,43,"cheese","food","rightpredicate1","yellow",0.02,"color"
"2146",0,43,"chair","furniture","rightpredicate1","brown",1,"color"
"2147",0.94,43,"couch","furniture","rightpredicate1","wooden",0.0600000000000001,"material"
"2148",0.03,43,"couch","furniture","rightpredicate1","new",0.97,"age"
"2149",0.97,43,"banana","food","rightpredicate1","green",0.03,"color"
"2150",0.96,43,"chair","furniture","rightpredicate1","square",0.04,"shape"
"2151",0.04,43,"fan","furniture","rightpredicate1","short",0.96,"size"
"2152",0.03,43,"carrot","food","rightpredicate1","old",0.97,"age"
"2153",0.97,43,"banana","food","rightpredicate1","red",0.03,"color"
"2154",0.97,43,"couch","furniture","rightpredicate1","brown",0.03,"color"
"2155",0.04,43,"chair","furniture","rightpredicate1","big",0.96,"size"
"2156",0.98,43,"carrot","food","rightpredicate1","blue",0.02,"color"
"2157",0.04,43,"tomato","food","rightpredicate1","soft",0.96,"texture"
"2158",0.01,43,"fan","furniture","rightpredicate1","small",0.99,"size"
"2159",0.75,44,"fan","furniture","rightpredicate1","hard",0.25,"texture"
"2160",0.65,44,"apple","food","rightpredicate1","red",0.35,"color"
"2161",0.68,44,"chair","furniture","rightpredicate1","metal",0.32,"material"
"2162",0.26,44,"chair","furniture","rightpredicate1","new",0.74,"age"
"2163",0.3,44,"apple","food","rightpredicate1","old",0.7,"age"
"2164",0.71,44,"banana","food","rightpredicate1","blue",0.29,"color"
"2165",0.69,44,"banana","food","rightpredicate1","short",0.31,"size"
"2166",0.69,44,"TV","furniture","rightpredicate1","wooden",0.31,"material"
"2167",0.66,44,"carrot","food","rightpredicate1","broken",0.34,"quality"
"2168",0.22,44,"TV","furniture","rightpredicate1","small",0.78,"size"
"2169",0.23,44,"banana","food","rightpredicate1","square",0.77,"shape"
"2170",0.79,44,"carrot","food","rightpredicate1","big",0.21,"size"
"2171",0.15,44,"cheese","food","rightpredicate1","fresh",0.85,"age"
"2172",0.38,44,"banana","food","rightpredicate1","yellow",0.62,"color"
"2173",0.09,44,"fan","furniture","rightpredicate1","blue",0.91,"color"
"2174",0.6,44,"apple","food","rightpredicate1","rotten",0.4,"age"
"2175",0.69,44,"carrot","food","rightpredicate1","purple",0.31,"color"
"2176",0.71,44,"chair","furniture","rightpredicate1","hard",0.29,"texture"
"2177",0.12,44,"TV","furniture","rightpredicate1","red",0.88,"color"
"2178",0.91,44,"chair","furniture","rightpredicate1","hard",0.09,"texture"
"2179",0.71,44,"fan","furniture","rightpredicate1","good",0.29,"quality"
"2180",0.76,44,"chair","furniture","rightpredicate1","good",0.24,"quality"
"2181",0.77,44,"TV","furniture","rightpredicate1","green",0.23,"color"
"2182",0.29,44,"tomato","food","rightpredicate1","soft",0.71,"texture"
"2183",0.72,44,"desk","furniture","rightpredicate1","short",0.28,"size"
"2184",0.24,44,"desk","furniture","rightpredicate1","long",0.76,"size"
"2185",0,46,"desk","furniture","rightpredicate1","big",1,"size"
"2186",1,46,"cheese","food","rightpredicate1","metal",0,"material"
"2187",1,46,"carrot","food","rightpredicate1","wooden",0,"material"
"2188",1,46,"TV","furniture","rightpredicate1","metal",0,"material"
"2189",0,46,"apple","food","rightpredicate1","fresh",1,"age"
"2190",1,46,"couch","furniture","rightpredicate1","round",0,"shape"
"2191",0,46,"banana","food","rightpredicate1","round",1,"shape"
"2192",1,46,"couch","furniture","rightpredicate1","plastic",0,"material"
"2193",1,46,"TV","furniture","rightpredicate1","good",0,"quality"
"2194",0,46,"TV","furniture","rightpredicate1","smooth",1,"texture"
"2195",0,46,"cheese","food","rightpredicate1","green",1,"color"
"2196",1,46,"banana","food","rightpredicate1","green",0,"color"
"2197",1,46,"chair","furniture","rightpredicate1","wooden",0,"material"
"2198",1,46,"chair","furniture","rightpredicate1","metal",0,"material"
"2199",1,46,"desk","furniture","rightpredicate1","brown",0,"color"
"2200",1,46,"tomato","food","rightpredicate1","green",0,"color"
"2201",0,46,"tomato","food","rightpredicate1","green",1,"color"
"2202",0.98,46,"chair","furniture","rightpredicate1","hard",0.02,"texture"
"2203",0.02,46,"carrot","food","rightpredicate1","smooth",0.98,"texture"
"2204",0.01,46,"desk","furniture","rightpredicate1","rotten",0.99,"age"
"2205",0.98,46,"cheese","food","rightpredicate1","metal",0.02,"material"
"2206",0.96,46,"couch","furniture","rightpredicate1","wooden",0.04,"material"
"2207",0.04,46,"carrot","food","rightpredicate1","tiny",0.96,"size"
"2208",0.02,46,"TV","furniture","rightpredicate1","smooth",0.98,"texture"
"2209",1,46,"TV","furniture","rightpredicate1","plastic",0,"material"
"2210",0.98,46,"apple","food","rightpredicate1","plastic",0.02,"material"
"2211",0,47,"tomato","food","rightpredicate1","good",1,"quality"
"2212",1,47,"TV","furniture","rightpredicate1","soft",0,"texture"
"2213",0,47,"carrot","food","rightpredicate1","good",1,"quality"
"2214",1,47,"cheese","food","rightpredicate1","red",0,"color"
"2215",0,47,"carrot","food","rightpredicate1","round",1,"shape"
"2216",0,47,"tomato","food","rightpredicate1","brown",1,"color"
"2217",0,47,"apple","food","rightpredicate1","square",1,"shape"
"2218",1,47,"chair","furniture","rightpredicate1","hard",0,"texture"
"2219",1,47,"apple","food","rightpredicate1","wooden",0,"material"
"2220",0,47,"apple","food","rightpredicate1","broken",1,"quality"
"2221",1,47,"cheese","food","rightpredicate1","square",0,"shape"
"2222",1,47,"chair","furniture","rightpredicate1","big",0,"size"
"2223",1,47,"carrot","food","rightpredicate1","wooden",0,"material"
"2224",0,47,"cheese","food","rightpredicate1","small",1,"size"
"2225",0,47,"tomato","food","rightpredicate1","new",1,"age"
"2226",0,47,"fan","furniture","rightpredicate1","red",1,"color"
"2227",0,47,"apple","food","rightpredicate1","hard",1,"texture"
"2228",1,47,"chair","furniture","rightpredicate1","square",0,"shape"
"2229",1,47,"apple","food","rightpredicate1","new",0,"age"
"2230",1,47,"TV","furniture","rightpredicate1","square",0,"shape"
"2231",1,47,"chair","furniture","rightpredicate1","square",0,"shape"
"2232",1,47,"fan","furniture","rightpredicate1","square",0,"shape"
"2233",1,47,"TV","furniture","rightpredicate1","metal",0,"material"
"2234",0,47,"TV","furniture","rightpredicate1","rotten",1,"age"
"2235",0,47,"apple","food","rightpredicate1","fresh",1,"age"
"2236",0,47,"TV","furniture","rightpredicate1","yellow",1,"color"
"2237",0,48,"desk","furniture","rightpredicate1","smooth",1,"texture"
"2238",1,48,"tomato","food","rightpredicate1","yellow",0,"color"
"2239",0,48,"cheese","food","rightpredicate1","good",1,"quality"
"2240",1,48,"apple","food","rightpredicate1","blue",0,"color"
"2241",1,48,"cheese","food","rightpredicate1","good",0,"quality"
"2242",0,48,"banana","food","rightpredicate1","soft",1,"texture"
"2243",1,48,"TV","furniture","rightpredicate1","tiny",0,"size"
"2244",0,48,"banana","food","rightpredicate1","metal",1,"material"
"2245",1,48,"tomato","food","rightpredicate1","round",0,"shape"
"2246",0,48,"apple","food","rightpredicate1","tiny",1,"size"
"2247",0,48,"couch","furniture","rightpredicate1","old",1,"age"
"2248",1,48,"tomato","food","rightpredicate1","purple",0,"color"
"2249",1,48,"tomato","food","rightpredicate1","plastic",0,"material"
"2250",1,48,"TV","furniture","rightpredicate1","purple",0,"color"
"2251",0,48,"tomato","food","rightpredicate1","yellow",1,"color"
"2252",1,48,"cheese","food","rightpredicate1","hard",0,"texture"
"2253",1,48,"carrot","food","rightpredicate1","big",0,"size"
"2254",0,48,"couch","furniture","rightpredicate1","new",1,"age"
"2255",1,48,"chair","furniture","rightpredicate1","yellow",0,"color"
"2256",1,48,"tomato","food","rightpredicate1","soft",0,"texture"
"2257",1,48,"fan","furniture","rightpredicate1","yellow",0,"color"
"2258",1,48,"chair","furniture","rightpredicate1","fresh",0,"age"
"2259",1,48,"banana","food","rightpredicate1","tiny",0,"size"
"2260",0,48,"couch","furniture","rightpredicate1","small",1,"size"
"2261",0,48,"couch","furniture","rightpredicate1","short",1,"size"
"2262",1,48,"couch","furniture","rightpredicate1","metal",0,"material"
"2263",0.15,49,"cheese","food","rightpredicate1","brown",0.85,"color"
"2264",0.91,49,"couch","furniture","rightpredicate1","wooden",0.09,"material"
"2265",0.9,49,"cheese","food","rightpredicate1","soft",0.1,"texture"
"2266",0.96,49,"banana","food","rightpredicate1","old",0.04,"age"
"2267",0.9,49,"cheese","food","rightpredicate1","brown",0.1,"color"
"2268",0.91,49,"banana","food","rightpredicate1","soft",0.09,"texture"
"2269",0.93,49,"tomato","food","rightpredicate1","tiny",0.07,"size"
"2270",0.09,49,"desk","furniture","rightpredicate1","big",0.91,"size"
"2271",0.04,49,"desk","furniture","rightpredicate1","tiny",0.96,"size"
"2272",0.13,49,"apple","food","rightpredicate1","soft",0.87,"texture"
"2273",0.06,49,"chair","furniture","rightpredicate1","old",0.94,"age"
"2274",0.85,49,"cheese","food","rightpredicate1","smooth",0.15,"texture"
"2275",0.93,49,"cheese","food","rightpredicate1","round",0.07,"shape"
"2276",0.07,49,"fan","furniture","rightpredicate1","wooden",0.93,"material"
"2277",0.91,49,"tomato","food","rightpredicate1","square",0.09,"shape"
"2278",0.09,49,"couch","furniture","rightpredicate1","square",0.91,"shape"
"2279",0.89,49,"banana","food","rightpredicate1","yellow",0.11,"color"
"2280",0.11,49,"couch","furniture","rightpredicate1","blue",0.89,"color"
"2281",0.04,49,"cheese","food","rightpredicate1","brown",0.96,"color"
"2282",0.9,49,"apple","food","rightpredicate1","tiny",0.1,"size"
"2283",0.11,49,"desk","furniture","rightpredicate1","long",0.89,"size"
"2284",0.08,49,"tomato","food","rightpredicate1","red",0.92,"color"
"2285",0.87,49,"TV","furniture","rightpredicate1","wooden",0.13,"material"
"2286",0.86,49,"apple","food","rightpredicate1","rotten",0.14,"age"
"2287",0.86,49,"desk","furniture","rightpredicate1","rotten",0.14,"age"
"2288",0.85,49,"banana","food","rightpredicate1","square",0.15,"shape"
"2289",0.08,50,"carrot","food","rightpredicate1","big",0.92,"size"
"2290",0.96,50,"couch","furniture","rightpredicate1","green",0.04,"color"
"2291",0.07,50,"TV","furniture","rightpredicate1","wooden",0.93,"material"
"2292",0.97,50,"carrot","food","rightpredicate1","fresh",0.03,"age"
"2293",0.92,50,"apple","food","rightpredicate1","big",0.08,"size"
"2294",0.95,50,"banana","food","rightpredicate1","old",0.05,"age"
"2295",0.99,50,"apple","food","rightpredicate1","plastic",0.01,"material"
"2296",0.08,50,"chair","furniture","rightpredicate1","round",0.92,"shape"
"2297",0.95,50,"fan","furniture","rightpredicate1","short",0.05,"size"
"2298",0.04,50,"chair","furniture","rightpredicate1","old",0.96,"age"
"2299",0.04,50,"tomato","food","rightpredicate1","round",0.96,"shape"
"2300",0.94,50,"fan","furniture","rightpredicate1","tiny",0.0600000000000001,"size"
"2301",0.01,50,"carrot","food","rightpredicate1","red",0.99,"color"
"2302",0.95,50,"desk","furniture","rightpredicate1","blue",0.05,"color"
"2303",0.95,50,"desk","furniture","rightpredicate1","green",0.05,"color"
"2304",0.96,50,"chair","furniture","rightpredicate1","yellow",0.04,"color"
"2305",0,50,"chair","furniture","rightpredicate1","tiny",1,"size"
"2306",0.04,50,"cheese","food","rightpredicate1","good",0.96,"quality"
"2307",0.04,50,"apple","food","rightpredicate1","square",0.96,"shape"
"2308",0.04,50,"chair","furniture","rightpredicate1","smooth",0.96,"texture"
"2309",0.96,50,"chair","furniture","rightpredicate1","metal",0.04,"material"
"2310",0.93,50,"carrot","food","rightpredicate1","round",0.07,"shape"
"2311",0.98,50,"chair","furniture","rightpredicate1","long",0.02,"size"
"2312",0.97,50,"couch","furniture","rightpredicate1","soft",0.03,"texture"
"2313",0.91,50,"TV","furniture","rightpredicate1","brown",0.09,"color"
"2314",0.94,50,"desk","furniture","rightpredicate1","old",0.0600000000000001,"age"
"2315",0.72,51,"desk","furniture","rightpredicate1","blue",0.28,"color"
"2316",0.92,51,"cheese","food","rightpredicate1","long",0.08,"size"
"2317",0.1,51,"couch","furniture","rightpredicate1","soft",0.9,"texture"
"2318",0.22,51,"TV","furniture","rightpredicate1","small",0.78,"size"
"2319",0.84,51,"TV","furniture","rightpredicate1","blue",0.16,"color"
"2320",0.8,51,"apple","food","rightpredicate1","soft",0.2,"texture"
"2321",0.1,51,"tomato","food","rightpredicate1","broken",0.9,"quality"
"2322",0.87,51,"couch","furniture","rightpredicate1","blue",0.13,"color"
"2323",0.12,51,"cheese","food","rightpredicate1","new",0.88,"age"
"2324",0.82,51,"couch","furniture","rightpredicate1","yellow",0.18,"color"
"2325",0.11,51,"fan","furniture","rightpredicate1","hard",0.89,"texture"
"2326",0.86,51,"TV","furniture","rightpredicate1","rotten",0.14,"age"
"2327",0.71,51,"cheese","food","rightpredicate1","square",0.29,"shape"
"2328",0.82,51,"chair","furniture","rightpredicate1","yellow",0.18,"color"
"2329",0.85,51,"chair","furniture","rightpredicate1","long",0.15,"size"
"2330",0.8,51,"carrot","food","rightpredicate1","plastic",0.2,"material"
"2331",0.82,51,"tomato","food","rightpredicate1","fresh",0.18,"age"
"2332",0.14,51,"apple","food","rightpredicate1","hard",0.86,"texture"
"2333",0.82,51,"TV","furniture","rightpredicate1","red",0.18,"color"
"2334",0.85,51,"fan","furniture","rightpredicate1","small",0.15,"size"
"2335",0.87,51,"chair","furniture","rightpredicate1","yellow",0.13,"color"
"2336",0.85,51,"carrot","food","rightpredicate1","short",0.15,"size"
"2337",0.16,51,"fan","furniture","rightpredicate1","short",0.84,"size"
"2338",0.13,51,"tomato","food","rightpredicate1","small",0.87,"size"
"2339",0.82,51,"couch","furniture","rightpredicate1","blue",0.18,"color"
"2340",0.09,51,"apple","food","rightpredicate1","square",0.91,"shape"
"2341",0.08,52,"chair","furniture","rightpredicate1","broken",0.92,"quality"
"2342",0.96,52,"couch","furniture","rightpredicate1","rotten",0.04,"age"
"2343",0.03,52,"cheese","food","rightpredicate1","good",0.97,"quality"
"2344",0.09,52,"couch","furniture","rightpredicate1","broken",0.91,"quality"
"2345",0.05,52,"cheese","food","rightpredicate1","new",0.95,"age"
"2346",0.97,52,"chair","furniture","rightpredicate1","blue",0.03,"color"
"2347",0.04,52,"cheese","food","rightpredicate1","big",0.96,"size"
"2348",0.96,52,"TV","furniture","rightpredicate1","green",0.04,"color"
"2349",0.05,52,"cheese","food","rightpredicate1","soft",0.95,"texture"
"2350",0.99,52,"TV","furniture","rightpredicate1","long",0.01,"size"
"2351",0.97,52,"fan","furniture","rightpredicate1","new",0.03,"age"
"2352",0.94,52,"banana","food","rightpredicate1","smooth",0.0600000000000001,"texture"
"2353",0.98,52,"banana","food","rightpredicate1","rotten",0.02,"age"
"2354",0.94,52,"apple","food","rightpredicate1","yellow",0.0600000000000001,"color"
"2355",0.96,52,"tomato","food","rightpredicate1","yellow",0.04,"color"
"2356",0.92,52,"TV","furniture","rightpredicate1","round",0.08,"shape"
"2357",0.94,52,"tomato","food","rightpredicate1","new",0.0600000000000001,"age"
"2358",0.96,52,"TV","furniture","rightpredicate1","metal",0.04,"material"
"2359",1,52,"banana","food","rightpredicate1","fresh",0,"age"
"2360",0.9,52,"fan","furniture","rightpredicate1","good",0.1,"quality"
"2361",0.05,52,"carrot","food","rightpredicate1","big",0.95,"size"
"2362",0.97,52,"desk","furniture","rightpredicate1","brown",0.03,"color"
"2363",0.95,52,"tomato","food","rightpredicate1","new",0.05,"age"
"2364",0.01,52,"chair","furniture","rightpredicate1","old",0.99,"age"
"2365",0.95,52,"TV","furniture","rightpredicate1","new",0.05,"age"
"2366",0.9,52,"cheese","food","rightpredicate1","yellow",0.1,"color"
"2367",0.16,54,"desk","furniture","rightpredicate1","old",0.84,"age"
"2368",0.7,54,"cheese","food","rightpredicate1","metal",0.3,"material"
"2369",0.13,54,"banana","food","rightpredicate1","rotten",0.87,"age"
"2370",0.27,54,"TV","furniture","rightpredicate1","fresh",0.73,"age"
"2371",0.69,54,"cheese","food","rightpredicate1","broken",0.31,"quality"
"2372",0.06,54,"tomato","food","rightpredicate1","new",0.94,"age"
"2373",0.94,54,"cheese","food","rightpredicate1","metal",0.0600000000000001,"material"
"2374",0.14,54,"chair","furniture","rightpredicate1","short",0.86,"size"
"2375",0.45,54,"couch","furniture","rightpredicate1","hard",0.55,"texture"
"2376",0.79,54,"banana","food","rightpredicate1","small",0.21,"size"
"2377",0.82,54,"desk","furniture","rightpredicate1","plastic",0.18,"material"
"2378",0.06,54,"cheese","food","rightpredicate1","smooth",0.94,"texture"
"2379",0,54,"tomato","food","rightpredicate1","new",1,"age"
"2380",0.03,54,"cheese","food","rightpredicate1","long",0.97,"size"
"2381",0.83,54,"couch","furniture","rightpredicate1","small",0.17,"size"
"2382",0.04,54,"chair","furniture","rightpredicate1","soft",0.96,"texture"
"2383",0.69,54,"banana","food","rightpredicate1","broken",0.31,"quality"
"2384",0.83,54,"desk","furniture","rightpredicate1","fresh",0.17,"age"
"2385",0.89,54,"fan","furniture","rightpredicate1","wooden",0.11,"material"
"2386",0.87,54,"fan","furniture","rightpredicate1","green",0.13,"color"
"2387",0.06,54,"fan","furniture","rightpredicate1","rotten",0.94,"age"
"2388",0.07,54,"tomato","food","rightpredicate1","short",0.93,"size"
"2389",0,54,"desk","furniture","rightpredicate1","old",1,"age"
"2390",0.02,54,"TV","furniture","rightpredicate1","good",0.98,"quality"
"2391",0.86,54,"apple","food","rightpredicate1","square",0.14,"shape"
"2392",0.9,54,"chair","furniture","rightpredicate1","blue",0.1,"color"
